asi_id,name,state,region_or_circle,district,location,latitude,longitude,primary_image,image_url,wikimedia_commons_category,protection_status
N-GJ-122,Kalika Mata Temple,Gujarat,Gujarat (Rest),Jamnagar,Old Dhrewad,22.149327,69.072777,,,"Kalika Mata Temple, Old Dhrewad",Centrally Protected Monument of National Importance (ASI)
N-GJ-123,Gokeshwara Mahadev temple,Gujarat,Gujarat (Rest),Jamnagar,Lowrali,22.173861,69.092041,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-124,Gandhi fortress &amp; temple in Survey no.106,Gujarat,Gujarat (Rest),Jamnagar,Old Dhink,22.207823,69.080167,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-125,Temples of Rama Lakshamana,Gujarat,Gujarat (Rest),Devbhumi Dwarka,Baradia,22.195457,69.019040,RAM LAXMANA OR SAMB LAXMANA TEMPLE @ BARADIA 2.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/RAM_LAXMANA_OR_SAMB_LAXMANA_TEMPLE_%40_BARADIA_2.JPG?width=640,"Ram Lakshman Temple, Baradia",Centrally Protected Monument of National Importance (ASI)
N-GJ-126,"Dwarkadhish Group of Temples with its outer compounds SNO. 1607, 1608, 1609.",Gujarat,Gujarat (Rest),Devbhumi Dwarka,Dwarka,22.237947,68.967259,"Dwarakadhish Temple Of Lord Krishna, At Dwarka, Gujarat..JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Dwarakadhish_Temple_Of_Lord_Krishna%2C_At_Dwarka%2C_Gujarat..JPG?width=640,Dwarakadheesh Temple,Centrally Protected Monument of National Importance (ASI)
N-GJ-127,Kshatrapa Inscriptions,Gujarat,Gujarat (Rest),Devbhumi Dwarka,Dwarka,22.24,68.96,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-128,Rukmini Devi Temple,Gujarat,Gujarat (Rest),Devbhumi Dwarka,Dwarka,22.25739,68.964408,Rukmini Devi Temple.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Rukmini_Devi_Temple.JPG?width=640,"Rukmini Devi Temple, Dwarka",Centrally Protected Monument of National Importance (ASI)
N-GJ-129,Dhrasanvel Temple (Magderu),Gujarat,Gujarat (Rest),Devbhoomi Dwarka,Dhrasanvel,22.289094,69.051486,Dharashnvel Temple (Magderu).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dharashnvel_Temple_%28Magderu%29.jpg?width=640,Magderu,Centrally Protected Monument of National Importance (ASI)
N-GJ-130,Guhaditya temple in S.No. 655,Gujarat,Gujarat (Rest),Jamnagar,Varvada,22.301028,68.986983,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-131,Junagadhi (Jain) Temple,Gujarat,Gujarat (Rest),Jamnagar,Vasai,22.318005,68.999070,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-132,Kankeshvara Mahadeva temple &amp; other shrines,Gujarat,Gujarat (Rest),Jamnagar,Vasai,22.318453,68.997347,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-133,Gop Temple,Gujarat,Gujarat (Rest),Jamnagar,Nani Gop,22.028611,69.928889,"Old temple, general view from the north-west, Gop, Gujarat.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Old_temple%2C_general_view_from_the_north-west%2C_Gop%2C_Gujarat.jpg?width=640,Gop temple,Centrally Protected Monument of National Importance (ASI)
N-GJ-134,Ashokan Rock (Edicts),Gujarat,Gujarat (Rest),Junagadh,Junagadh,21.5259246,70.4830738,Junagadh-ashok-shilalekh1.png,https://commons.wikimedia.org/wiki/Special:FilePath/Junagadh-ashok-shilalekh1.png?width=640,"Ashoka Major Rock Edict, Girnar",Centrally Protected Monument of National Importance (ASI)
N-GJ-135,Uparkot Caves (Buddhist Cave) of Junagadh Buddhist Cave Groups,Gujarat,Gujarat (Rest),Junagadh,Junagadh,21.5258065,70.4692958,Interior view.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Interior_view.JPG?width=640,"Buddhist caves, Uperkot",Centrally Protected Monument of National Importance (ASI)
N-GJ-136,Baba Pyare and Khapra Kodia caves of Junagadh Buddhist Cave Groups,Gujarat,Gujarat (Rest),Junagadh,Junagadh,21.5198929,70.4679251,Bava Pyara caves 006.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bava_Pyara_caves_006.jpg?width=640,Bava Pyara Caves,Centrally Protected Monument of National Importance (ASI)
N-GJ-137,Ancient Mound,Gujarat,Gujarat (Rest),Junagadh,Intwa,21.551755,70.491552,Itwa Jogneswar Mahadev.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Itwa_Jogneswar_Mahadev.JPG?width=640,"Ancient Mound and Temple at Itwa, Junagadh.",Centrally Protected Monument of National Importance (ASI)
N-GJ-138,Jami Masjid,Gujarat,Gujarat (Rest),Junagadh,Mangrol,21.119481,70.110520,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-139,Bibi Masjid,Gujarat,Gujarat (Rest),Junagadh,Mangrol,21.121772,70.114375,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-140,Raveli Masjid,Gujarat,Gujarat (Rest),Junagadh,Mangrol,21.1217042,70.1126652,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-141,Ranchhod Rayaji Temple with wasterland around the chowk of Mahadeva Temple,Gujarat,Gujarat (Rest),Gir Somnath,Mul Dwarka,20.759359,70.661215,Mul Dwarka Temple at Visavada Porbandar Gujarat India.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mul_Dwarka_Temple_at_Visavada_Porbandar_Gujarat_India.jpg?width=640,"Ranchhodrai Temple, Mul Dwarka",Centrally Protected Monument of National Importance (ASI)
N-GJ-142,Vithalbhai Haveli,Gujarat,Gujarat (Rest),Kheda,Vaso,22.661005,72.755834,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-143,Bhamaria Well,Gujarat,Gujarat (Rest),Kheda,Mahamadabad,22.811785,72.749130,BHAMARIA WELL Mahamadabad GUJARAT.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/BHAMARIA_WELL_Mahamadabad_GUJARAT.jpg?width=640,Bhamaria well,Centrally Protected Monument of National Importance (ASI)
N-GJ-144,Temple of Galteshwar,Gujarat,Gujarat (Rest),Kheda,Sarnal,22.7850416,73.2774858,Galteshwar temple after restoration in 2021.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Galteshwar_temple_after_restoration_in_2021.jpg?width=640,Galteshwar Temple,Centrally Protected Monument of National Importance (ASI)
N-GJ-145,Tomb of Saif-ud-din &amp; Nizam-ud-din,Gujarat,Gujarat (Rest),Kheda,Sojali,22.841648,72.772095,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-146,Tomb of Mubarak Saiyyad (Roza Rozi Dargah Sharif),Gujarat,Gujarat (Rest),Kheda,Sojali,22.8423665,72.7722642,"Tomb of Mubarak Sayyid at Sojali, Gujarat, India 1855.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Mubarak_Sayyid_at_Sojali%2C_Gujarat%2C_India_1855.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-GJ-147,Rao Lakhpatji Chhatri,Gujarat,Gujarat (Rest),Kachchh,Bhuj,23.2463574,69.6578659,"18th-century Rao Lakhpat Monuments and Chhatris, Bhuj Gujarat 060.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/18th-century_Rao_Lakhpat_Monuments_and_Chhatris%2C_Bhuj_Gujarat_060.jpg?width=640,Chhatri of Rao Lakhpatji,Centrally Protected Monument of National Importance (ASI)
N-GJ-148,Siva temple,Gujarat,Gujarat (Rest),Kachchh,Kotai,23.384386,69.7823248,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-149,Excavated Site (Surkotada),Gujarat,Gujarat (Rest),Kachchh,Surkotada,23.8866023,70.2067253,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-150,Malai Mata temple,Gujarat,Gujarat (Rest),Mehsana,Palodar,23.64105,72.36051,"Back view (west) of Malai Mata temple, Palodar, Gujarat, India.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Back_view_%28west%29_of_Malai_Mata_temple%2C_Palodar%2C_Gujarat%2C_India.jpg?width=640,"Malai Mata Temple, Palodar",Centrally Protected Monument of National Importance (ASI)
N-GJ-151,Hingloji Mata temple (Hinglaj Mata),Gujarat,Gujarat (Rest),Mehsana,Khandosan,23.737163,72.4730599,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-152,Sabha Mandapa (Double Shrines) &amp; the ancient shrines (Panchmukhi Mahadev temple),Gujarat,Gujarat (Rest),Mehsana,Khandosan,23.7372111,72.4738752,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-153,Jasmalnathji Mahadev Temple (Vaijnath Mahadev temple),Gujarat,Gujarat (Rest),Mehsana,Asoda,23.5834173,72.5898466,"Jasmalnathji Shiva Temple, Asoda, Gujarat.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Jasmalnathji_Shiva_Temple%2C_Asoda%2C_Gujarat.jpg?width=640,Jasmalnathji Mahadev Temple,Centrally Protected Monument of National Importance (ASI)
N-GJ-154,Ajpal Kund (Gauri Kund),Gujarat,Gujarat (Rest),Mehsana,Vadnagar,23.782840,72.648402,"Guri kund, Vadnagar.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Guri_kund%2C_Vadnagar.jpg?width=640,Ajpal Kund,Centrally Protected Monument of National Importance (ASI)
N-GJ-155,Inscription and Arjun Bari Gate,Gujarat,Gujarat (Rest),Mehsana,Vadnagar,23.788411,72.639203,Arjun Bari Gate Vadnagar Gujarat.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Arjun_Bari_Gate_Vadnagar_Gujarat.jpg?width=640,Arjun Bari Gate and Inscription,Centrally Protected Monument of National Importance (ASI)
N-GJ-156,Kirti Toran,Gujarat,Gujarat (Rest),Mehsana,Vadnagar,23.790706,72.642108,Closer look of Kirti Toran.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Closer_look_of_Kirti_Toran.JPG?width=640,"Torana, Vadnagar",Centrally Protected Monument of National Importance (ASI)
N-GJ-157,Kund,Gujarat,Gujarat (Rest),Mehsana,Vijapur,23.564427,72.757434,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-158,"Sun temple, Surya kund with adjoining other temples and loose sculptures",Gujarat,Gujarat (Rest),Mehsana,Modhera,23.583806,72.132686,"Sun Temple, Modhera 02.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Sun_Temple%2C_Modhera_02.jpg?width=640,"Sun Temple, Modhera",Centrally Protected Monument of National Importance (ASI)
N-GJ-159,Gateway of Khan Sarovar,Gujarat,Gujarat (Rest),Patan,Patan,23.839311,72.115215,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-160,Rani ki vav,Gujarat,Gujarat (Rest),Patan,Patan,23.8586213,72.1008259,Rani ki vav entrance.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Rani_ki_vav_entrance.jpg?width=640,Rani ki vav,Centrally Protected Monument of National Importance (ASI)
N-GJ-161,Sahastralinga Tank (Excavated),Gujarat,Gujarat (Rest),Patan,Anavada,23.8623844,72.0976529,Sahasraling Talav at Pattan.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Sahasraling_Talav_at_Pattan.jpg?width=640,Sahastralinga Talao,Centrally Protected Monument of National Importance (ASI)
N-GJ-162,Shaikh Farid Tomb,Gujarat,Gujarat (Rest),Patan,Patan,23.8663433,72.0963001,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-163,Jami Masjid,Gujarat,Gujarat (Rest),Patan,Sidhpur,23.919401,72.378996,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-164,"Ruins of Rudra Mahalaya Temple, Sidhpur",Gujarat,Gujarat (Rest),Patan,Sidhpur,23.9193298,72.3769266,"Ruins of the Rudra Mala at Siddhpur, Gujarat, retouched.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Ruins_of_the_Rudra_Mala_at_Siddhpur%2C_Gujarat%2C_retouched.jpg?width=640,Rudra Mahalaya Temple,Centrally Protected Monument of National Importance (ASI)
N-GJ-165,Nilkantheswar Mahadev temple,Gujarat,Gujarat (Rest),Patan,Sunak,23.8026825,72.3175234,"10th-century Nilakantha temple, Sunak Gujarat 140.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/10th-century_Nilakantha_temple%2C_Sunak_Gujarat_140.jpg?width=640,"Nilakantha Mahadeva Temple, Sunak",Centrally Protected Monument of National Importance (ASI)
N-GJ-166,Sivai Mata temple,Gujarat,Gujarat (Rest),Patan,Sunak,23.8029434,72.3163822,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-167,Nilkantheswar Mahadev temple,Gujarat,Gujarat (Rest),Patan,Ruhavi,23.769284,72.300576,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-168,Two small shrines Sanderi Mata temple,Gujarat,Gujarat (Rest),Patan,Sander,23.767870,72.259281,"Ancient shrines,sander,Dist. Patan.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Ancient_shrines%2Csander%2CDist._Patan.jpg?width=640,"Two small shrines near Sanderi Mata temple, Sander",Centrally Protected Monument of National Importance (ASI)
N-GJ-169,Sitamata temple,Gujarat,Gujarat (Rest),Patan,Piludra,23.664928,72.431899,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-170,Torana with a Sun image,Gujarat,Gujarat (Rest),Patan,Piludra,23.663910,72.431544,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-171,Limboji Mata temple,Gujarat,Gujarat (Rest),Patan,Delmal,23.6430806,71.9920321,"1885 photo of Hindu temple ruins at Dilmal, Gujarat, India.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/1885_photo_of_Hindu_temple_ruins_at_Dilmal%2C_Gujarat%2C_India.jpg?width=640,Delmal Group of Temples,Centrally Protected Monument of National Importance (ASI)
N-GJ-172,"Kirti Mandir, Porbandar (House where Mahatma Gandhi was born)",Gujarat,Gujarat (Rest),Porbandar,Porbandar,21.641111,69.600556,"kirti mandir"".jpg",https://commons.wikimedia.org/wiki/Special:FilePath/kirti_mandir%22.jpg?width=640,"Kirti Mandir, Porbandar",Centrally Protected Monument of National Importance (ASI)
N-GJ-173,Old Parsvanath temple,Gujarat,Gujarat (Rest),Porbandar,Miyani,21.839603,69.382297,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-174,Dhank Caves,Gujarat,Gujarat (Rest),Rajkot,Dhank,21.834,70.083,Buddha Caves in Rajkot District.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Buddha_Caves_in_Rajkot_District.jpg?width=640,Rajkot caves,Centrally Protected Monument of National Importance (ASI)
N-GJ-175,Tomb of Sikandarshah,Gujarat,Gujarat (Rest),Sabarkanta,Prantji,23.435678,72.857663,Tomb of Sikandar Shah - Prantij - Sabarkantha - DSC001.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Sikandar_Shah_-_Prantij_-_Sabarkantha_-_DSC001.jpg?width=640,"Tomb of Sikandar Shah, Prantij",Centrally Protected Monument of National Importance (ASI)
N-GJ-176,Roda Group of Temples,Gujarat,Gujarat (Rest),Sabarkanta,Khed &amp; Roda,23.659032,73.083052,Roda Temples-8.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Roda_Temples-8.jpg?width=640,"Group of temples, Khed and Roda",Centrally Protected Monument of National Importance (ASI)
N-GJ-177,Dargah known as Khawaja Dana Saheb's Rouza,Gujarat,Gujarat (Rest),Surat,Surat,21.1911917,72.8211006,KHAWAJA DANA SAHEB ROUZA.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/KHAWAJA_DANA_SAHEB_ROUZA.JPG?width=640,Dargah Hazrat Khwaja Dana,Centrally Protected Monument of National Importance (ASI)
N-GJ-178,Old English Tombs,Gujarat,Gujarat (Rest),Surat,Surat,21.2109089,72.8258921,"The buried legacy"" - The Old English Tombs of 18th century stand silently amidst the hustle and the bustle of the city Surat..jpg",https://commons.wikimedia.org/wiki/Special:FilePath/The_buried_legacy%22_-_The_Old_English_Tombs_of_18th_century_stand_silently_amidst_the_hustle_and_the_bustle_of_the_city_Surat..jpg?width=640,"Old English Tombs, Surat",Centrally Protected Monument of National Importance (ASI)
N-GJ-179,Tomb of Khawaja Safar Sulemani (Khudawand Khan Rojo),Gujarat,Gujarat (Rest),Surat,Surat,21.204222,72.823630,Marjan Sami Masjhid.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Marjan_Sami_Masjhid.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-GJ-180,Old Dutch &amp; Armenian Tombs &amp; Cemeteries,Gujarat,Gujarat (Rest),Surat,Surat,21.2096158,72.8263811,Main dutch tomb.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Main_dutch_tomb.jpg?width=640,"Old Dutch and Armenian Tombs and Cemeteries, Surat",Centrally Protected Monument of National Importance (ASI)
N-GJ-181,Ancient site comprising S.Plot No.535,Gujarat,Gujarat (Rest),Surat,Kamrej,21.282601,72.967180,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-182,Fateh Burj,Gujarat,Gujarat (Rest),Surat,Vyara,21.114547,73.395040,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-183,Ranakdevi's Temple,Gujarat,Gujarat (Rest),Surendranagar,Wadhwan,22.7136058,71.6760174,"1899 photograph of Ranak Devi Temple from south-west, Wadhwan, Kathiawar.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/1899_photograph_of_Ranak_Devi_Temple_from_south-west%2C_Wadhwan%2C_Kathiawar.jpg?width=640,Ranakadevi Temple,Centrally Protected Monument of National Importance (ASI)
N-GJ-184,"Ancient Mound (Rangpur, Gujarat)",Gujarat,Gujarat (Rest),Surendranagar,Rangpur,22.400623,71.928740,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-185,Sun Temple,Gujarat,Gujarat (Rest),Surendranagar,Thangadh,22.597305,71.214803,"Surya temple, Than Gujarat.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Surya_temple%2C_Than_Gujarat.jpg?width=640,"Thangadh, Gujarat",Centrally Protected Monument of National Importance (ASI)
N-GJ-186,Navlakha temple,Gujarat,Gujarat (Rest),Surendranagar,Sejakpur,22.4572546,71.4124424,Sejakpur - Navlakha Temple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Sejakpur_-_Navlakha_Temple.jpg?width=640,"Navlakha Temple, Sejakpur",Centrally Protected Monument of National Importance (ASI)
N-GJ-187,Ancient Site/Mound (Ganesh temple) in village,Gujarat,Gujarat (Rest),Surendranagar,Sejakpur,22.456888,71.414446,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-188,Darbargarh,Gujarat,Gujarat (Rest),Surendranagar,Halwad,23.011568,71.178670,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-189,Ananteshwara temple,Gujarat,Gujarat (Rest),Surendranagar,Bhadia Anandpur,22.2245196,71.1675705,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-190,Fresco Rooms in Bhau Tambekar's Wada,Gujarat,Gujarat (Rest),Vadodara,Vadodara,22.3027654,73.1969569,Fresco Rooms in Bhau Tambekar's Wada 04.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Fresco_Rooms_in_Bhau_Tambekar%27s_Wada_04.jpg?width=640,Tambekar Wada,Centrally Protected Monument of National Importance (ASI)
N-GJ-191,"Historic Site S.No. 431,435",Gujarat,Gujarat (Rest),Vadodara,Vadodara,22.3008275,73.1812277,"Historic Site S No 431,435.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Historic_Site_S_No_431%2C435.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-GJ-192,Hazira or Qutbuddin Mahmad Khan's Tomb (Hazira Maqbara),Gujarat,Gujarat (Rest),Vadodara,Danteshwar,22.2780622,73.206665,Hazira or Qutbuddin Mahmad Khan's Tomb.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Hazira_or_Qutbuddin_Mahmad_Khan%27s_Tomb.jpg?width=640,Hazira Maqbara,Centrally Protected Monument of National Importance (ASI)
N-GJ-193,Ancient Site (Excavated) at Kayavarohan,Gujarat,Gujarat (Rest),Vadodara,Kayavarohan,22.081067,73.249753,Ancient excavated site at Kayavarohan.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ancient_excavated_site_at_Kayavarohan.jpg?width=640,Ancient excavated site at Kayavarohan,Centrally Protected Monument of National Importance (ASI)
N-GJ-194,Gateway of Torana,Gujarat,Gujarat (Rest),Vadodara,Kayavarohan,22.082522,73.247791,Gateway of Torana (N-GJ-194) (9).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Gateway_of_Torana_%28N-GJ-194%29_%289%29.jpg?width=640,"Torana Gateway, Kayavarohan",Centrally Protected Monument of National Importance (ASI)
N-GJ-195,Ancient site of Sandhiyapura,Gujarat,Gujarat (Rest),Vadodara,Goraj,22.331658,73.476331,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-196,Vadodara Gate &amp; its adjacent construction,Gujarat,Gujarat (Rest),Vadodara,Dabhoi,22.1344384,73.4155705,"12th to 13th-century Vadodari Gate, Dabhoi Fort, Gujarat 025.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/12th_to_13th-century_Vadodari_Gate%2C_Dabhoi_Fort%2C_Gujarat_025.jpg?width=640,"Vadodara Gate, Dabhoi",Centrally Protected Monument of National Importance (ASI)
N-GJ-197,"Hira Gate with S.No. 38, 41, 45, 47 &amp; Ticca No. 102&amp;103.",Gujarat,Gujarat (Rest),Vadodara,Dabhoi,22.1334856,73.4244579,"12th to 13th-century Hira Gate, Dabhoi Durg Gujarat 341.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/12th_to_13th-century_Hira_Gate%2C_Dabhoi_Durg_Gujarat_341.jpg?width=640,"Hira Gate, Dabhoi",Centrally Protected Monument of National Importance (ASI)
N-GJ-198,Mahudi (Champaneri) Gate &amp; adjacent construction,Gujarat,Gujarat (Rest),Vadodara,Dabhoi,22.1377771,73.4184886,"12th to 13th century Mahudi Champaneri Gate, Dabhoi Gujarat 030.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/12th_to_13th_century_Mahudi_Champaneri_Gate%2C_Dabhoi_Gujarat_030.jpg?width=640,"Mahudi (Champaneri) Gate, Dabhoi",Centrally Protected Monument of National Importance (ASI)
N-GJ-199,Nandodi Gate with adjacent construction,Gujarat,Gujarat (Rest),Vadodara,Dabhoi,22.1297718,73.4203904,"12th to 13th-century Nandodi gate, Dabhoi Fort, Gujarat 021.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/12th_to_13th-century_Nandodi_gate%2C_Dabhoi_Fort%2C_Gujarat_021.jpg?width=640,"Nandodi Gate, Dabhoi",Centrally Protected Monument of National Importance (ASI)
N-GJ-200,Saptamukhi Vav,Gujarat,Gujarat (Rest),Vadodara,Dabhoi,22.135293,73.421896,Saptmukhi Vav-Dabhoi - Gujarat -001.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Saptmukhi_Vav-Dabhoi_-_Gujarat_-001.jpg?width=640,Saptmukhi Vav,Centrally Protected Monument of National Importance (ASI)
N-GJ-201,"Microlithic site S.No. 311,12,13 &amp; 298",Gujarat,Gujarat (Rest),Vadodara,Amarapura,22.676663,73.271515,,,,Centrally Protected Monument of National Importance (ASI)
N-GJ-202,Dholavira (Ancient Site (Kotada)),Gujarat,Gujarat (Rest),Kutch,Dholavira,23.886111,70.216667,Cicular houses Dholavira.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Cicular_houses_Dholavira.jpg?width=640,Dholavira,Centrally Protected Monument of National Importance (ASI)
N-GJ-203,Archeological Site and Remains,Gujarat,Gujarat (Rest),Kutch,"Juni Kuran, Bhuj",23.946255,69.767039,,,,Centrally Protected Monument of National Importance (ASI)
